x_axis,y_axis,heading,rotation,time
1.2,0.35,0,0,4
1.2,0.35,1.570796327,0,8
1.2,0.588333333,1.570796327,1,16
1.2,0.826666667,1.570796327,1,20
1.2,1.065,1.570796327,1,24
1.2,1.303333333,1.570796327,1,28
1.2,1.541666667,1.570796327,1,32
1.2,1.78,1.570796327,1,36
1.2,2.018333333,1.570796327,1,40
1.2,2.256666667,1.570796327,1,44
1.2,2.495,1.570796327,1,48
1.2,2.733333333,1.570796327,1,52
1.2,2.971666667,1.570796327,1,56
1.2,3.21,1.570796327,1,60
1.2,3.21,0,0,68
1.2,3.21,-1.570796327,0,72
